joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.273052,0.204644,0.116723,0.195519,-0.096016,-0.015678,0.096475,-0.152087,0.089188,0.508032,0.574140,-0.166259,-0.503410,-0.419106,-0.488749,0.409824,-0.550918,0.070456,0.056170,-0.213966,0.275197,-0.507604,-0.466463,-0.955782,0.738838,-0.301244,-0.280648,-0.227656,0.008702
-0.249474,0.188658,0.100530,0.210509,-0.097794,-0.007464,0.122475,-0.141168,0.086481,0.494428,0.566620,-0.156969,-0.449490,-0.412317,-0.495220,0.416612,-0.523281,0.066037,0.065967,-0.183906,0.282888,-0.514013,-0.530125,-0.943096,0.802390,-0.302228,-0.270426,-0.212710,0.043350
-0.228730,0.176425,0.085628,0.222986,-0.094483,0.003535,0.148437,-0.126492,0.085559,0.489233,0.554966,-0.145039,-0.402942,-0.411990,-0.493601,0.419360,-0.502055,0.062917,0.074029,-0.157567,0.289364,-0.522831,-0.570746,-0.942379,0.855634,-0.307289,-0.260937,-0.188860,0.069094
-0.211940,0.166071,0.073746,0.229165,-0.092419,0.013092,0.167174,-0.116883,0.085075,0.485390,0.544992,-0.132523,-0.360236,-0.414759,-0.491949,0.420351,-0.486288,0.061450,0.080368,-0.134660,0.291311,-0.528783,-0.596234,-0.939812,0.893464,-0.311031,-0.252790,-0.169257,0.088323
-0.197127,0.156655,0.063374,0.232194,-0.090978,0.021929,0.182296,-0.109809,0.084810,0.482223,0.535858,-0.119715,-0.319450,-0.419076,-0.490280,0.420465,-0.473250,0.060809,0.085846,-0.113468,0.290992,-0.533301,-0.614156,-0.936320,0.923587,-0.314115,-0.245313,-0.151779,0.104294
-0.183003,0.147412,0.053148,0.233544,-0.088697,0.030920,0.193956,-0.101672,0.087910,0.484247,0.533593,-0.106602,-0.280617,-0.428306,-0.486750,0.415091,-0.458434,0.059015,0.090519,-0.096512,0.290575,-0.537295,-0.626828,-0.939812,0.967793,-0.314555,-0.241801,-0.139557,0.116386
-0.170751,0.138072,0.043984,0.235165,-0.086522,0.039742,0.203447,-0.095341,0.090417,0.487527,0.532274,-0.093484,-0.243544,-0.438439,-0.483079,0.407375,-0.442903,0.056750,0.095512,-0.081499,0.288955,-0.540431,-0.636262,-0.945377,1.008701,-0.315442,-0.240467,-0.128355,0.124533
-0.162240,0.128536,0.036941,0.237330,-0.084564,0.048226,0.208600,-0.092623,0.091737,0.493317,0.532845,-0.080357,-0.209990,-0.450377,-0.479131,0.394977,-0.425943,0.053545,0.101147,-0.070371,0.284926,-0.541852,-0.639218,-0.955086,1.043015,-0.317225,-0.243490,-0.119192,0.124792
-0.150257,0.123306,0.029751,0.236735,-0.085952,0.054917,0.215294,-0.095264,0.094001,0.488299,0.530576,-0.069498,-0.176283,-0.455421,-0.476764,0.381937,-0.410901,0.051795,0.104875,-0.061995,0.278677,-0.545162,-0.640175,-0.974033,1.070588,-0.321349,-0.246076,-0.112192,0.128345
-0.136539,0.120229,0.022488,0.234760,-0.089013,0.060712,0.222759,-0.100583,0.096738,0.477877,0.526886,-0.059774,-0.142498,-0.457019,-0.475190,0.368577,-0.396818,0.050772,0.107649,-0.054994,0.271316,-0.549417,-0.640133,-0.997599,1.094791,-0.326644,-0.248444,-0.106274,0.133545
-0.126568,0.115632,0.017992,0.235106,-0.094756,0.063880,0.235093,-0.112071,0.096993,0.472502,0.525985,-0.049531,-0.111354,-0.460352,-0.477399,0.353758,-0.380046,0.049562,0.109254,-0.051008,0.263998,-0.553703,-0.634239,-1.017292,1.110457,-0.329139,-0.246475,-0.102858,0.131671
-0.115485,0.112418,0.013881,0.234444,-0.099992,0.066841,0.245737,-0.121202,0.096795,0.463612,0.522129,-0.040136,-0.081152,-0.460941,-0.477476,0.339545,-0.364284,0.048601,0.111088,-0.047095,0.255857,-0.558370,-0.629363,-1.036190,1.128248,-0.332710,-0.245698,-0.099850,0.130295
-0.102180,0.111967,0.010539,0.231767,-0.104212,0.069390,0.252999,-0.125619,0.095694,0.447693,0.512361,-0.032438,-0.052834,-0.456042,-0.473285,0.326545,-0.350543,0.048139,0.113380,-0.043329,0.246070,-0.563796,-0.626526,-1.053497,1.150289,-0.338433,-0.247304,-0.097655,0.129914
-0.092770,0.109566,0.006405,0.229635,-0.110702,0.070407,0.262066,-0.130455,0.093741,0.438989,0.508081,-0.024737,-0.027494,-0.452210,-0.470025,0.314894,-0.337448,0.047887,0.115255,-0.041640,0.236724,-0.568133,-0.624692,-1.065613,1.163275,-0.342814,-0.248708,-0.092634,0.125807
-0.085307,0.106190,0.001873,0.227775,-0.118327,0.070659,0.272034,-0.135500,0.091363,0.433892,0.506543,-0.017035,-0.003643,-0.448912,-0.467230,0.303917,-0.324675,0.047740,0.116921,-0.040988,0.227597,-0.571926,-0.623361,-1.075133,1.171734,-0.346523,-0.250012,-0.086200,0.119836
-0.077263,0.107824,-0.001849,0.228370,-0.121591,0.071283,0.278517,-0.138416,0.087242,0.427574,0.501998,-0.013255,0.016160,-0.445333,-0.464850,0.297304,-0.317339,0.044515,0.115893,-0.041130,0.218548,-0.577045,-0.621508,-1.079216,1.176774,-0.348678,-0.253978,-0.079277,0.106911
-0.068871,0.110402,-0.004718,0.228854,-0.125426,0.071605,0.284165,-0.142781,0.082979,0.419986,0.496005,-0.009649,0.033985,-0.442446,-0.464100,0.291443,-0.312230,0.041630,0.114267,-0.040624,0.209284,-0.581410,-0.620329,-1.081569,1.178768,-0.350546,-0.257461,-0.073504,0.096845
-0.059784,0.114871,-0.005882,0.229115,-0.130405,0.071321,0.288142,-0.150045,0.078432,0.409858,0.487119,-0.006388,0.047855,-0.440943,-0.466609,0.287082,-0.311574,0.039423,0.111446,-0.038825,0.199591,-0.584266,-0.620497,-1.080461,1.174670,-0.351840,-0.259976,-0.070033,0.092497
-0.050760,0.119239,-0.006903,0.228810,-0.133726,0.072066,0.290591,-0.155502,0.073974,0.399572,0.479789,-0.004497,0.058819,-0.439767,-0.466800,0.283341,-0.311449,0.036686,0.110414,-0.039177,0.191894,-0.587720,-0.620684,-1.079509,1.171864,-0.351914,-0.261828,-0.069340,0.090081
-0.041768,0.123557,-0.007852,0.228222,-0.136218,0.073326,0.292278,-0.160056,0.069561,0.389207,0.473237,-0.003291,0.068331,-0.438755,-0.465832,0.279909,-0.311588,0.033685,0.110276,-0.040605,0.185196,-0.591475,-0.620880,-1.078635,1.169705,-0.351379,-0.263348,-0.070036,0.088629
-0.032953,0.127653,-0.007236,0.224367,-0.140580,0.074222,0.292294,-0.165862,0.066378,0.381201,0.470596,-0.001627,0.074370,-0.438556,-0.466594,0.278727,-0.312372,0.032607,0.109999,-0.042852,0.180153,-0.591000,-0.620869,-1.073216,1.164765,-0.350331,-0.264126,-0.062263,0.083940
-0.024834,0.130841,-0.006424,0.221036,-0.143981,0.075192,0.292638,-0.170161,0.063157,0.373514,0.468551,-0.000241,0.079125,-0.439235,-0.467469,0.278347,-0.313510,0.032269,0.109447,-0.045392,0.175697,-0.590517,-0.620498,-1.066782,1.159517,-0.349260,-0.265587,-0.054748,0.078017
-0.018107,0.132211,-0.005224,0.218748,-0.145460,0.076309,0.293638,-0.171444,0.059859,0.366465,0.467696,0.000591,0.081312,-0.441672,-0.468570,0.279570,-0.315359,0.033409,0.108346,-0.048516,0.172415,-0.590018,-0.619406,-1.058314,1.153654,-0.348142,-0.268411,-0.047748,0.069629
-0.012042,0.132879,-0.003397,0.215519,-0.147393,0.076481,0.293703,-0.174016,0.057064,0.359643,0.467828,0.002035,0.081155,-0.442488,-0.470532,0.279793,-0.316046,0.034302,0.107298,-0.052224,0.170096,-0.588710,-0.619196,-1.049835,1.146571,-0.347781,-0.270664,-0.040973,0.062950
-0.006306,0.133196,-0.001257,0.211819,-0.149553,0.076182,0.293301,-0.177234,0.054519,0.352933,0.468454,0.003785,0.079826,-0.442495,-0.472923,0.279516,-0.316152,0.035070,0.106275,-0.056224,0.168258,-0.586998,-0.619429,-1.041350,1.138878,-0.347799,-0.272632,-0.034311,0.057124
-0.001376,0.132932,0.001014,0.208977,-0.150627,0.076553,0.294197,-0.180187,0.051391,0.346461,0.468387,0.004836,0.077201,-0.442416,-0.473916,0.280001,-0.314952,0.036696,0.105339,-0.060982,0.168544,-0.583759,-0.620788,-1.030315,1.135070,-0.346781,-0.274655,-0.028696,0.052102
0.003006,0.132489,0.002856,0.206603,-0.150830,0.077021,0.295256,-0.182017,0.048534,0.340721,0.468660,0.005969,0.074234,-0.442447,-0.474398,0.280335,-0.313252,0.038385,0.104696,-0.066786,0.169286,-0.580078,-0.621994,-1.020268,1.133173,-0.345678,-0.277419,-0.025783,0.047958
0.006290,0.131687,0.003841,0.205163,-0.149291,0.077683,0.296642,-0.181599,0.046218,0.336449,0.469612,0.007268,0.070582,-0.442698,-0.473857,0.280368,-0.310553,0.040200,0.104637,-0.074683,0.170940,-0.575516,-0.622891,-1.012199,1.135099,-0.344404,-0.281661,-0.028276,0.045569
0.009280,0.132204,0.006171,0.202192,-0.149431,0.077430,0.295794,-0.185034,0.042941,0.331540,0.470402,0.008319,0.065853,-0.441624,-0.474041,0.280689,-0.308898,0.041245,0.104451,-0.082958,0.173855,-0.569897,-0.623790,-1.003996,1.134934,-0.341944,-0.283740,-0.031749,0.046425
0.012122,0.133379,0.009174,0.198454,-0.150408,0.076719,0.293829,-0.190395,0.039185,0.326313,0.471111,0.009244,0.060586,-0.439889,-0.474588,0.281155,-0.307765,0.041906,0.104202,-0.091422,0.177400,-0.563749,-0.624692,-0.995724,1.133723,-0.338890,-0.284739,-0.035712,0.048903
0.013773,0.134601,0.010721,0.196712,-0.148531,0.075896,0.294798,-0.189165,0.036137,0.322057,0.469284,0.009650,0.054826,-0.438153,-0.474155,0.280024,-0.305398,0.043735,0.104476,-0.101506,0.180864,-0.557765,-0.623289,-0.991250,1.131915,-0.337524,-0.285725,-0.043059,0.051584
0.015494,0.136066,0.012634,0.194629,-0.146988,0.075100,0.294820,-0.188730,0.033202,0.317440,0.468085,0.009478,0.048867,-0.437052,-0.474229,0.279249,-0.303255,0.045592,0.104524,-0.111812,0.185076,-0.551083,-0.621694,-0.987262,1.130815,-0.335702,-0.287004,-0.050731,0.054723
0.017356,0.138018,0.015275,0.191864,-0.146113,0.074361,0.292950,-0.189885,0.030489,0.312100,0.468139,0.008148,0.042513,-0.437218,-0.475316,0.279186,-0.301560,0.047505,0.104121,-0.122564,0.190786,-0.543007,-0.619711,-0.984245,1.131129,-0.332971,-0.288867,-0.059052,0.058773
0.020214,0.140513,0.019054,0.187970,-0.146022,0.072844,0.289665,-0.192967,0.028299,0.305827,0.468828,0.005975,0.036395,-0.436391,-0.478008,0.279209,-0.300413,0.048725,0.101831,-0.132516,0.197756,-0.534075,-0.615501,-0.981290,1.130689,-0.329384,-0.289469,-0.065323,0.061722
0.023568,0.143278,0.023403,0.183512,-0.146322,0.070938,0.285672,-0.197013,0.026369,0.299089,0.469834,0.003381,0.030394,-0.435066,-0.481503,0.279274,-0.299539,0.049598,0.098597,-0.142066,0.205355,-0.524716,-0.610179,-0.978365,1.129871,-0.325370,-0.289441,-0.070568,0.064121
0.026233,0.146556,0.026475,0.179382,-0.144806,0.069968,0.280215,-0.199208,0.024285,0.293382,0.471270,-0.000293,0.023084,-0.434250,-0.483934,0.281273,-0.299466,0.050386,0.095431,-0.151480,0.212039,-0.515596,-0.604690,-0.971987,1.126185,-0.321125,-0.290111,-0.075968,0.064117
0.029098,0.150209,0.029717,0.175480,-0.143312,0.068759,0.274809,-0.201196,0.022494,0.287603,0.472400,-0.003873,0.015610,-0.433552,-0.486958,0.282661,-0.299315,0.051379,0.092000,-0.160252,0.218311,-0.506408,-0.598321,-0.965479,1.120844,-0.317379,-0.290755,-0.081375,0.064233
0.032364,0.154609,0.033298,0.172033,-0.141864,0.067070,0.269507,-0.202769,0.021289,0.281680,0.472914,-0.007266,0.007811,-0.433093,-0.491164,0.282827,-0.299008,0.052782,0.088041,-0.167743,0.223758,-0.497083,-0.590192,-0.958710,1.112194,-0.314633,-0.291346,-0.086794,0.064590
0.035349,0.158658,0.037309,0.167471,-0.141240,0.065149,0.263631,-0.205063,0.019816,0.275051,0.474217,-0.011585,0.000545,-0.431581,-0.496323,0.283670,-0.299394,0.054325,0.084101,-0.174637,0.229565,-0.487565,-0.580905,-0.948671,1.101495,-0.311445,-0.290654,-0.089384,0.063816
0.038194,0.162531,0.041536,0.162351,-0.141030,0.063110,0.257466,-0.207717,0.018208,0.268068,0.475914,-0.016368,-0.006455,-0.429544,-0.501958,0.284851,-0.300127,0.055938,0.080171,-0.181233,0.235553,-0.477952,-0.571040,-0.936998,1.089770,-0.308035,-0.289322,-0.090559,0.062476
0.041936,0.167976,0.046002,0.155720,-0.143029,0.060052,0.250702,-0.214365,0.017970,0.261465,0.481368,-0.020812,-0.012810,-0.426677,-0.507957,0.286174,-0.301170,0.058035,0.074621,-0.189344,0.242469,-0.467576,-0.559937,-0.926531,1.075174,-0.305388,-0.287647,-0.085380,0.061258
0.044930,0.172434,0.050085,0.149440,-0.144374,0.057033,0.244511,-0.219426,0.017394,0.255211,0.486800,-0.025237,-0.019176,-0.423341,-0.513033,0.287480,-0.302053,0.060154,0.069220,-0.197147,0.248507,-0.458427,-0.549211,-0.916562,1.061484,-0.302558,-0.286115,-0.081989,0.059745
0.046429,0.174915,0.053405,0.143862,-0.144407,0.054093,0.239467,-0.221316,0.016141,0.249659,0.492187,-0.029627,-0.025560,-0.419067,-0.516261,0.288751,-0.302614,0.062317,0.064120,-0.204336,0.252789,-0.451732,-0.539235,-0.907589,1.049603,-0.299363,-0.284871,-0.082176,0.057642
0.047347,0.176907,0.056758,0.137878,-0.146385,0.051777,0.234349,-0.225169,0.014482,0.242745,0.499423,-0.034901,-0.030873,-0.419202,-0.521373,0.292529,-0.304053,0.065580,0.058783,-0.211292,0.256127,-0.442876,-0.530005,-0.900080,1.041953,-0.294810,-0.287708,-0.084106,0.052531
0.047973,0.178654,0.060128,0.131692,-0.149336,0.049772,0.229193,-0.230004,0.012621,0.235150,0.507583,-0.040617,-0.035651,-0.421542,-0.527427,0.297562,-0.305931,0.069392,0.053328,-0.218133,0.258994,-0.432940,-0.521148,-0.893304,1.036418,-0.289579,-0.292584,-0.086906,0.045916
0.048682,0.179664,0.062867,0.123888,-0.152355,0.045404,0.226087,-0.233999,0.011465,0.227734,0.516316,-0.045667,-0.040221,-0.419079,-0.531609,0.300732,-0.307478,0.072509,0.050087,-0.224345,0.258170,-0.428835,-0.513836,-0.884464,1.022227,-0.287771,-0.294714,-0.089098,0.040749
0.048937,0.180253,0.064856,0.116138,-0.155069,0.041115,0.222298,-0.237772,0.010601,0.221063,0.525158,-0.050820,-0.044033,-0.416505,-0.534202,0.303751,-0.308852,0.075632,0.047475,-0.230882,0.256674,-0.425424,-0.507348,-0.877462,1.010010,-0.286651,-0.296849,-0.089291,0.035152
0.048285,0.179997,0.065342,0.108497,-0.157174,0.036987,0.217143,-0.241102,0.010320,0.215881,0.534219,-0.056176,-0.046329,-0.413706,-0.533615,0.306467,-0.309881,0.078769,0.046119,-0.238068,0.253835,-0.423399,-0.502511,-0.874136,1.001742,-0.286906,-0.298994,-0.085483,0.028698
0.046928,0.179530,0.065580,0.101342,-0.158927,0.033206,0.210886,-0.244492,0.009521,0.211689,0.543546,-0.062096,-0.047771,-0.411234,-0.532285,0.311056,-0.312841,0.081069,0.043567,-0.244269,0.248704,-0.424613,-0.502648,-0.867446,0.991526,-0.286676,-0.301204,-0.087230,0.026320
0.045217,0.178958,0.065696,0.094429,-0.160504,0.029599,0.204077,-0.247912,0.008463,0.207992,0.553006,-0.068296,-0.048786,-0.408925,-0.530583,0.316582,-0.316765,0.082949,0.040417,-0.249977,0.242427,-0.427446,-0.505272,-0.859076,0.980336,-0.286205,-0.303445,-0.091754,0.025979
0.042579,0.176791,0.064576,0.088921,-0.159198,0.026488,0.202303,-0.247177,0.008476,0.202842,0.556031,-0.073366,-0.046673,-0.405041,-0.525278,0.320601,-0.318975,0.084608,0.040393,-0.256493,0.235565,-0.428705,-0.504328,-0.851738,0.972587,-0.284317,-0.303647,-0.093186,0.022381
0.040386,0.175273,0.063795,0.083468,-0.158072,0.023240,0.200207,-0.247124,0.008192,0.196896,0.556932,-0.078698,-0.044024,-0.400540,-0.521189,0.324760,-0.321796,0.085598,0.040101,-0.261489,0.228038,-0.430578,-0.504475,-0.843688,0.963602,-0.282664,-0.303451,-0.095276,0.020121
0.039084,0.175054,0.063688,0.078127,-0.157306,0.019721,0.197467,-0.248433,0.007312,0.189358,0.553583,-0.084557,-0.040302,-0.394805,-0.519531,0.329200,-0.325842,0.085247,0.039272,-0.263448,0.219179,-0.433681,-0.506805,-0.834212,0.952146,-0.281481,-0.302461,-0.098681,0.020537
0.037968,0.175907,0.063214,0.074704,-0.155496,0.017621,0.193966,-0.249209,0.007096,0.181639,0.547754,-0.089867,-0.035170,-0.389026,-0.516115,0.333808,-0.329636,0.084113,0.037079,-0.263705,0.209150,-0.434654,-0.508429,-0.822779,0.939576,-0.279884,-0.301692,-0.101089,0.020592
0.036945,0.177298,0.062556,0.072240,-0.153164,0.016230,0.190085,-0.249717,0.007213,0.173830,0.540684,-0.094902,-0.029334,-0.383227,-0.511819,0.338500,-0.333304,0.082586,0.034202,-0.263113,0.198535,-0.434561,-0.509700,-0.810367,0.926449,-0.278081,-0.301034,-0.103000,0.020467
0.038483,0.178158,0.060415,0.071150,-0.145518,0.015118,0.185345,-0.246658,0.011142,0.167585,0.525864,-0.098909,-0.017962,-0.375919,-0.502858,0.340823,-0.336348,0.079852,0.033076,-0.263505,0.192032,-0.430614,-0.499878,-0.808154,0.924996,-0.276112,-0.298623,-0.103303,0.018235
0.040514,0.178818,0.057811,0.069959,-0.136125,0.014115,0.181050,-0.241933,0.015449,0.160490,0.508855,-0.101835,-0.005593,-0.369399,-0.491904,0.343149,-0.339025,0.077634,0.032423,-0.264632,0.186309,-0.424168,-0.485109,-0.806591,0.926045,-0.274098,-0.295960,-0.105609,0.016186
0.043529,0.179076,0.054283,0.068567,-0.123241,0.013332,0.177649,-0.233881,0.020514,0.151694,0.487467,-0.102602,0.008769,-0.364457,-0.476963,0.345481,-0.340969,0.076449,0.032720,-0.267228,0.182146,-0.412724,-0.460446,-0.806330,0.932099,-0.271994,-0.292794,-0.111919,0.014501
0.047624,0.182230,0.052442,0.066868,-0.113872,0.011716,0.174563,-0.230274,0.025163,0.141761,0.464561,-0.101793,0.023719,-0.359109,-0.466007,0.347198,-0.343587,0.075548,0.032109,-0.267704,0.177765,-0.396965,-0.429132,-0.803889,0.928892,-0.271900,-0.290382,-0.110583,0.010824
0.052259,0.186831,0.051446,0.065016,-0.106261,0.009685,0.171635,-0.228891,0.029604,0.131259,0.440896,-0.100198,0.038962,-0.353558,-0.457043,0.348608,-0.346542,0.074789,0.031045,-0.267120,0.173275,-0.379047,-0.394491,-0.800359,0.921055,-0.272809,-0.288347,-0.105423,0.006150
0.056453,0.191532,0.052029,0.063201,-0.100217,0.008096,0.162653,-0.226717,0.032225,0.121188,0.417848,-0.097338,0.053929,-0.349763,-0.449058,0.349153,-0.350555,0.073122,0.029403,-0.265050,0.169730,-0.354940,-0.354243,-0.795585,0.903465,-0.272870,-0.285416,-0.094414,0.000432
0.060982,0.195929,0.052906,0.061251,-0.093757,0.006423,0.153440,-0.222764,0.034690,0.111817,0.394707,-0.093705,0.068333,-0.346035,-0.440575,0.349399,-0.355085,0.071606,0.027940,-0.263339,0.166988,-0.327730,-0.310803,-0.787786,0.879105,-0.272579,-0.281164,-0.083267,-0.005449
0.066182,0.199717,0.054373,0.059033,-0.086467,0.004581,0.143761,-0.215255,0.036845,0.103847,0.371380,-0.088525,0.081612,-0.342441,-0.431098,0.349047,-0.360649,0.070394,0.026835,-0.262347,0.165853,-0.294315,-0.260981,-0.773934,0.841204,-0.271585,-0.274271,-0.071845,-0.011659
0.071824,0.201949,0.056488,0.057230,-0.079658,0.003717,0.133357,-0.207762,0.037871,0.098418,0.348977,-0.082736,0.094887,-0.340172,-0.421192,0.347866,-0.366480,0.068652,0.025718,-0.263401,0.169202,-0.252010,-0.207236,-0.760557,0.798604,-0.267445,-0.265278,-0.060062,-0.014345
0.077687,0.203404,0.058927,0.055634,-0.073089,0.003343,0.122590,-0.200277,0.038332,0.094260,0.327035,-0.076644,0.108162,-0.338567,-0.411070,0.346270,-0.372443,0.066645,0.024595,-0.265477,0.174792,-0.205258,-0.151530,-0.747418,0.753654,-0.261733,-0.255237,-0.048098,-0.015269
0.084005,0.203776,0.060791,0.053887,-0.067955,0.005236,0.117376,-0.192132,0.037435,0.091976,0.306762,-0.070153,0.120923,-0.338848,-0.399481,0.341659,-0.372117,0.064413,0.023818,-0.269290,0.185384,-0.146911,-0.089686,-0.731677,0.720696,-0.253141,-0.243084,-0.035685,-0.017917
0.090941,0.204815,0.062844,0.053041,-0.062142,0.007261,0.115628,-0.183376,0.034923,0.089229,0.283548,-0.064845,0.128317,-0.339718,-0.386743,0.335894,-0.371527,0.062669,0.022515,-0.273548,0.198534,-0.079893,-0.019176,-0.708012,0.680422,-0.243423,-0.230168,-0.023522,-0.022420
0.099111,0.207185,0.065275,0.053999,-0.054968,0.009549,0.120814,-0.173398,0.029183,0.085557,0.254451,-0.061901,0.124975,-0.341763,-0.371707,0.327822,-0.370409,0.061897,0.020161,-0.278699,0.216802,0.004468,0.068666,-0.668497,0.625514,-0.231452,-0.215727,-0.011862,-0.030632
0.106314,0.208655,0.065487,0.055434,-0.048618,0.012306,0.126248,-0.165315,0.023556,0.082857,0.229719,-0.058561,0.118718,-0.342906,-0.356318,0.319594,-0.365080,0.061030,0.018119,-0.286308,0.237367,0.096860,0.161822,-0.609791,0.583145,-0.216898,-0.201531,0.001809,-0.041143
0.113034,0.209675,0.064590,0.057108,-0.042681,0.015298,0.131807,-0.158179,0.017985,0.080645,0.207170,-0.055024,0.111004,-0.343598,-0.340753,0.311287,-0.357645,0.060115,0.016232,-0.295147,0.259081,0.193269,0.257634,-0.541488,0.547044,-0.201052,-0.187457,0.016485,-0.052805
0.115268,0.209918,0.061156,0.058701,-0.039363,0.017429,0.134635,-0.154799,0.013298,0.083894,0.189276,-0.056027,0.101343,-0.343225,-0.328145,0.299372,-0.345491,0.057854,0.014827,-0.315576,0.288669,0.310115,0.367181,-0.472603,0.516877,-0.188773,-0.175281,0.028351,-0.060535
0.117227,0.210286,0.057135,0.060334,-0.035181,0.019584,0.135599,-0.150454,0.009041,0.088148,0.172083,-0.056608,0.090072,-0.342688,-0.315599,0.285753,-0.332765,0.055776,0.012447,-0.338609,0.319531,0.429085,0.477986,-0.405279,0.479931,-0.178298,-0.163026,0.038637,-0.063439
0.118635,0.210905,0.051939,0.062048,-0.029271,0.021789,0.132838,-0.144179,0.005649,0.094408,0.156289,-0.056349,0.075580,-0.341823,-0.303175,0.268728,-0.318897,0.054064,0.008118,-0.366850,0.352942,0.552303,0.591307,-0.341075,0.429424,-0.171431,-0.150617,0.045766,-0.056692
0.120614,0.211201,0.045693,0.064597,-0.022741,0.024140,0.130700,-0.136983,0.002468,0.098094,0.137896,-0.057092,0.062292,-0.338648,-0.290556,0.252076,-0.304117,0.051177,0.004030,-0.396704,0.386486,0.669940,0.697836,-0.275672,0.379508,-0.168680,-0.138940,0.043568,-0.039687
0.122879,0.211335,0.038923,0.067563,-0.015902,0.026565,0.128874,-0.129326,-0.000606,0.100494,0.118204,-0.058337,0.049607,-0.334319,-0.277840,0.235610,-0.288881,0.047702,0.000063,-0.427364,0.420095,0.784785,0.800969,-0.209667,0.329887,-0.167987,-0.127630,0.036706,-0.017553
0.126453,0.213463,0.031372,0.072092,-0.009081,0.029140,0.130727,-0.123685,-0.001277,0.103294,0.101075,-0.058013,0.036939,-0.331590,-0.268345,0.220020,-0.273314,0.044554,-0.000803,-0.453749,0.445361,0.886940,0.891197,-0.152708,0.277930,-0.162710,-0.115880,0.017996,0.007604
0.129202,0.215114,0.024728,0.076268,-0.003105,0.031573,0.131966,-0.118824,-0.002252,0.106948,0.086197,-0.056387,0.026789,-0.330189,-0.259261,0.206392,-0.260157,0.041339,-0.001052,-0.476594,0.466816,0.976819,0.969824,-0.103650,0.231807,-0.156087,-0.105096,0.001275,0.028455
0.130299,0.215810,0.019899,0.079736,0.001180,0.033720,0.131980,-0.115521,-0.003839,0.112312,0.075821,-0.052157,0.021677,-0.331445,-0.251000,0.196689,-0.251816,0.037990,-0.000068,-0.492358,0.480648,1.042146,1.025249,-0.070393,0.197355,-0.146771,-0.096246,-0.011468,0.040692
0.131105,0.218373,0.016206,0.082480,0.004804,0.034762,0.133886,-0.114820,-0.005122,0.117047,0.064982,-0.048863,0.017907,-0.333146,-0.244718,0.187945,-0.245211,0.036231,0.000865,-0.500218,0.487859,1.091772,1.065661,-0.047386,0.167943,-0.142630,-0.092662,-0.023118,0.051070
0.131766,0.221869,0.013081,0.084861,0.008098,0.035252,0.136737,-0.115420,-0.006254,0.121467,0.053910,-0.046037,0.014809,-0.335071,-0.239425,0.179679,-0.239473,0.035268,0.001771,-0.504125,0.491760,1.133547,1.098564,-0.029506,0.141052,-0.141076,-0.091710,-0.034223,0.060518
0.134040,0.223284,0.010875,0.085303,0.009152,0.035668,0.140467,-0.114300,-0.007219,0.121782,0.045999,-0.043080,0.013160,-0.335229,-0.235147,0.175670,-0.237520,0.034927,0.002574,-0.505051,0.493795,1.157125,1.115110,-0.017886,0.124660,-0.141659,-0.091049,-0.033872,0.063356
0.136589,0.225368,0.008698,0.085994,0.010492,0.036202,0.143299,-0.112656,-0.007933,0.121921,0.037657,-0.039726,0.011953,-0.335538,-0.231453,0.172299,-0.236371,0.034132,0.002749,-0.505229,0.494960,1.178187,1.129772,-0.008680,0.110408,-0.142164,-0.090540,-0.033195,0.065274
0.139690,0.228789,0.006578,0.087182,0.012405,0.036975,0.144336,-0.109961,-0.008144,0.121708,0.028455,-0.035577,0.011631,-0.336149,-0.228928,0.170203,-0.236827,0.032430,0.001669,-0.503913,0.494386,1.194218,1.140666,-0.004302,0.100437,-0.142511,-0.090335,-0.031868,0.065353
0.141350,0.230781,0.004804,0.087643,0.013189,0.037707,0.146118,-0.110714,-0.007971,0.120925,0.020950,-0.032743,0.012378,-0.336034,-0.225382,0.168413,-0.237220,0.031379,0.001212,-0.502449,0.494089,1.206963,1.146860,-0.000143,0.097119,-0.143279,-0.092282,-0.030556,0.062603
0.142288,0.232058,0.003203,0.087740,0.013410,0.038419,0.148272,-0.113192,-0.007607,0.119858,0.014294,-0.030567,0.013660,-0.335558,-0.221326,0.166776,-0.237580,0.030654,0.001068,-0.500911,0.493931,1.218066,1.150704,0.003905,0.097127,-0.144258,-0.095304,-0.029250,0.058437
0.144088,0.233259,0.001662,0.087389,0.013655,0.039185,0.149266,-0.111083,-0.007539,0.117851,0.009112,-0.028602,0.015015,-0.335112,-0.216749,0.166245,-0.239040,0.030575,0.000538,-0.500306,0.493785,1.223153,1.151894,0.006064,0.096262,-0.145664,-0.096834,-0.025145,0.054621
0.145703,0.234342,0.000407,0.087170,0.013979,0.039875,0.150301,-0.109233,-0.007553,0.116062,0.004056,-0.026749,0.016392,-0.334518,-0.212422,0.165767,-0.240449,0.030572,0.000569,-0.499560,0.493685,1.227604,1.152908,0.007265,0.095351,-0.146684,-0.098020,-0.021396,0.051235
